datetime,location,volume,hour
2023-05-06 20:00:00,Brooklyn,276,2023-05-06 20:00:00
2023-05-06 20:15:00,Brooklyn,272,2023-05-06 20:00:00
2023-05-06 20:30:00,Brooklyn,290,2023-05-06 20:00:00
2023-05-06 20:45:00,Brooklyn,288,2023-05-06 20:00:00
2023-05-06 21:00:00,Brooklyn,349,2023-05-06 21:00:00
2023-05-06 21:15:00,Brooklyn,313,2023-05-06 21:00:00
2023-05-06 21:30:00,Brooklyn,316,2023-05-06 21:00:00
2023-05-06 21:45:00,Brooklyn,271,2023-05-06 21:00:00
2023-05-06 22:00:00,Brooklyn,289,2023-05-06 22:00:00
2023-05-06 22:15:00,Brooklyn,272,2023-05-06 22:00:00
2023-05-06 22:30:00,Brooklyn,294,2023-05-06 22:00:00
2023-05-06 22:45:00,Brooklyn,250,2023-05-06 22:00:00
2023-05-06 23:00:00,Brooklyn,259,2023-05-06 23:00:00
2023-05-06 23:15:00,Brooklyn,220,2023-05-06 23:00:00
2023-05-06 23:30:00,Brooklyn,227,2023-05-06 23:00:00
2023-05-06 23:45:00,Brooklyn,194,2023-05-06 23:00:00
2023-05-07 00:00:00,Brooklyn,172,2023-05-07 00:00:00
2023-05-07 00:15:00,Brooklyn,223,2023-05-07 00:00:00
2023-05-07 00:30:00,Brooklyn,157,2023-05-07 00:00:00
2023-05-07 00:45:00,Brooklyn,182,2023-05-07 00:00:00
2023-05-07 01:00:00,Brooklyn,112,2023-05-07 01:00:00
2023-05-07 01:15:00,Brooklyn,120,2023-05-07 01:00:00
2023-05-07 01:30:00,Brooklyn,108,2023-05-07 01:00:00
2023-05-07 01:45:00,Brooklyn,105,2023-05-07 01:00:00
2023-05-07 02:00:00,Brooklyn,96,2023-05-07 02:00:00
2023-05-07 02:15:00,Brooklyn,105,2023-05-07 02:00:00
2023-05-07 02:30:00,Brooklyn,76,2023-05-07 02:00:00
2023-05-07 02:45:00,Brooklyn,82,2023-05-07 02:00:00
2023-05-07 03:00:00,Brooklyn,64,2023-05-07 03:00:00
2023-05-07 03:15:00,Brooklyn,66,2023-05-07 03:00:00
2023-05-07 03:30:00,Brooklyn,84,2023-05-07 03:00:00
2023-05-07 03:45:00,Brooklyn,75,2023-05-07 03:00:00
2023-05-07 04:00:00,Brooklyn,65,2023-05-07 04:00:00
2023-05-07 04:15:00,Brooklyn,63,2023-05-07 04:00:00
2023-05-07 04:30:00,Brooklyn,64,2023-05-07 04:00:00
2023-05-07 04:45:00,Brooklyn,74,2023-05-07 04:00:00
2023-05-07 05:00:00,Brooklyn,84,2023-05-07 05:00:00
2023-05-07 05:15:00,Brooklyn,96,2023-05-07 05:00:00
2017-04-15 06:00:00,Bronx,39,2017-04-15 06:00:00
2017-04-15 06:15:00,Bronx,40,2017-04-15 06:00:00
2017-04-15 06:30:00,Bronx,51,2017-04-15 06:00:00
2017-04-15 06:45:00,Bronx,64,2017-04-15 06:00:00
2017-04-15 07:00:00,Bronx,68,2017-04-15 07:00:00
2017-04-15 07:15:00,Bronx,68,2017-04-15 07:00:00
2017-04-15 07:30:00,Bronx,76,2017-04-15 07:00:00
2017-04-15 07:45:00,Bronx,76,2017-04-15 07:00:00
2017-04-15 08:00:00,Bronx,63,2017-04-15 08:00:00
2017-04-15 08:15:00,Bronx,85,2017-04-15 08:00:00
2017-04-15 08:30:00,Bronx,91,2017-04-15 08:00:00
2017-04-15 08:45:00,Bronx,94,2017-04-15 08:00:00
2017-04-15 09:00:00,Bronx,93,2017-04-15 09:00:00
2017-04-15 09:15:00,Bronx,105,2017-04-15 09:00:00
2017-04-15 09:30:00,Bronx,120,2017-04-15 09:00:00
2017-04-15 09:45:00,Bronx,107,2017-04-15 09:00:00
2017-04-15 10:00:00,Bronx,110,2017-04-15 10:00:00
2017-04-15 10:15:00,Bronx,115,2017-04-15 10:00:00
2017-04-15 10:30:00,Bronx,121,2017-04-15 10:00:00
2017-04-15 10:45:00,Bronx,124,2017-04-15 10:00:00
2017-04-15 11:00:00,Bronx,144,2017-04-15 11:00:00
2017-04-15 11:15:00,Bronx,137,2017-04-15 11:00:00
2017-04-15 11:30:00,Bronx,133,2017-04-15 11:00:00
2017-04-15 11:45:00,Bronx,139,2017-04-15 11:00:00
2017-04-15 12:00:00,Bronx,144,2017-04-15 12:00:00
2017-04-15 12:15:00,Bronx,154,2017-04-15 12:00:00
2017-04-15 12:30:00,Bronx,157,2017-04-15 12:00:00
2017-04-15 12:45:00,Bronx,159,2017-04-15 12:00:00
2017-04-15 13:00:00,Bronx,163,2017-04-15 13:00:00
2017-04-15 13:15:00,Bronx,147,2017-04-15 13:00:00
2017-04-15 13:30:00,Bronx,184,2017-04-15 13:00:00
2017-04-15 13:45:00,Bronx,158,2017-04-15 13:00:00
2017-04-15 14:00:00,Bronx,157,2017-04-15 14:00:00
2017-04-15 14:15:00,Bronx,158,2017-04-15 14:00:00
2017-04-15 14:30:00,Bronx,158,2017-04-15 14:00:00
2017-04-15 14:45:00,Bronx,180,2017-04-15 14:00:00
2017-04-15 15:00:00,Bronx,158,2017-04-15 15:00:00
2017-04-15 15:15:00,Bronx,156,2017-04-15 15:00:00
2017-04-15 15:30:00,Bronx,156,2017-04-15 15:00:00
2017-04-15 15:45:00,Bronx,157,2017-04-15 15:00:00
2017-04-15 16:00:00,Bronx,136,2017-04-15 16:00:00
2017-04-15 16:15:00,Bronx,154,2017-04-15 16:00:00
2017-04-15 16:30:00,Bronx,147,2017-04-15 16:00:00
2017-04-15 16:45:00,Bronx,174,2017-04-15 16:00:00
2017-04-15 17:00:00,Bronx,149,2017-04-15 17:00:00
2017-04-15 17:15:00,Bronx,166,2017-04-15 17:00:00
2017-04-15 17:30:00,Bronx,174,2017-04-15 17:00:00
2017-04-15 17:45:00,Bronx,158,2017-04-15 17:00:00
2017-04-15 18:00:00,Bronx,171,2017-04-15 18:00:00
2017-04-15 18:15:00,Bronx,163,2017-04-15 18:00:00
2017-04-15 18:30:00,Bronx,205,2017-04-15 18:00:00
2017-04-15 18:45:00,Bronx,161,2017-04-15 18:00:00
2017-04-15 19:00:00,Bronx,143,2017-04-15 19:00:00
2017-04-15 19:15:00,Bronx,150,2017-04-15 19:00:00
2017-04-15 19:30:00,Bronx,138,2017-04-15 19:00:00
2017-04-15 19:45:00,Bronx,141,2017-04-15 19:00:00
2017-04-15 20:00:00,Bronx,135,2017-04-15 20:00:00
2017-04-15 20:15:00,Bronx,141,2017-04-15 20:00:00
2017-04-15 20:30:00,Bronx,125,2017-04-15 20:00:00
2017-04-15 20:45:00,Bronx,123,2017-04-15 20:00:00
2017-04-15 21:00:00,Bronx,102,2017-04-15 21:00:00
2017-04-15 21:15:00,Bronx,115,2017-04-15 21:00:00
2017-04-15 21:30:00,Bronx,110,2017-04-15 21:00:00
2017-04-15 21:45:00,Bronx,113,2017-04-15 21:00:00
2017-04-15 22:00:00,Bronx,102,2017-04-15 22:00:00
2017-04-15 22:15:00,Bronx,90,2017-04-15 22:00:00
2017-04-15 22:30:00,Bronx,90,2017-04-15 22:00:00
2017-04-15 22:45:00,Bronx,105,2017-04-15 22:00:00
2017-04-15 23:00:00,Bronx,100,2017-04-15 23:00:00
2017-04-15 23:15:00,Bronx,100,2017-04-15 23:00:00
2017-04-15 23:30:00,Bronx,103,2017-04-15 23:00:00
2017-04-15 23:45:00,Bronx,83,2017-04-15 23:00:00
2017-04-16 00:00:00,Bronx,94,2017-04-16 00:00:00
2017-04-16 00:15:00,Bronx,105,2017-04-16 00:00:00
2017-04-16 00:30:00,Bronx,88,2017-04-16 00:00:00
2017-04-16 00:45:00,Bronx,82,2017-04-16 00:00:00
2017-04-16 01:00:00,Bronx,73,2017-04-16 01:00:00
2017-04-16 01:15:00,Bronx,77,2017-04-16 01:00:00
2017-04-16 01:30:00,Bronx,65,2017-04-16 01:00:00
2017-04-16 01:45:00,Bronx,65,2017-04-16 01:00:00
2017-04-16 02:00:00,Bronx,46,2017-04-16 02:00:00
2017-04-16 02:15:00,Bronx,70,2017-04-16 02:00:00
2017-04-16 02:30:00,Bronx,71,2017-04-16 02:00:00
2017-04-16 02:45:00,Bronx,60,2017-04-16 02:00:00
2017-04-16 03:00:00,Bronx,54,2017-04-16 03:00:00
2017-04-16 03:15:00,Bronx,59,2017-04-16 03:00:00
2017-04-16 03:30:00,Bronx,47,2017-04-16 03:00:00
2017-04-16 03:45:00,Bronx,53,2017-04-16 03:00:00
2017-04-16 04:00:00,Bronx,66,2017-04-16 04:00:00
2017-04-16 04:15:00,Bronx,64,2017-04-16 04:00:00
2017-04-16 04:30:00,Bronx,51,2017-04-16 04:00:00
2017-04-16 04:45:00,Bronx,44,2017-04-16 04:00:00
2017-04-16 05:00:00,Bronx,46,2017-04-16 05:00:00
2017-04-16 05:15:00,Bronx,46,2017-04-16 05:00:00
2017-04-16 05:30:00,Bronx,43,2017-04-16 05:00:00
2017-04-16 05:45:00,Bronx,34,2017-04-16 05:00:00
2017-04-16 06:00:00,Bronx,36,2017-04-16 06:00:00
2017-04-16 06:15:00,Bronx,38,2017-04-16 06:00:00
2017-04-16 06:30:00,Bronx,32,2017-04-16 06:00:00
2017-04-16 06:45:00,Bronx,45,2017-04-16 06:00:00
2017-04-16 07:00:00,Bronx,48,2017-04-16 07:00:00
2017-04-16 07:15:00,Bronx,51,2017-04-16 07:00:00
2017-04-16 07:30:00,Bronx,56,2017-04-16 07:00:00
2017-04-16 07:45:00,Bronx,46,2017-04-16 07:00:00
2017-04-16 08:00:00,Bronx,47,2017-04-16 08:00:00
2025-06-13 17:00:00,Brooklyn,61,2025-06-13 17:00:00
2025-06-13 17:15:00,Brooklyn,56,2025-06-13 17:00:00
2025-06-13 17:30:00,Brooklyn,62,2025-06-13 17:00:00
2025-06-13 17:45:00,Brooklyn,60,2025-06-13 17:00:00
2025-06-13 18:00:00,Brooklyn,56,2025-06-13 18:00:00
2025-06-13 18:15:00,Brooklyn,53,2025-06-13 18:00:00
2025-06-13 18:30:00,Brooklyn,48,2025-06-13 18:00:00
2025-06-13 18:45:00,Brooklyn,48,2025-06-13 18:00:00
2025-06-13 19:00:00,Brooklyn,51,2025-06-13 19:00:00
2025-06-13 19:15:00,Brooklyn,49,2025-06-13 19:00:00
2025-06-13 19:30:00,Brooklyn,57,2025-06-13 19:00:00
2025-06-13 19:45:00,Brooklyn,48,2025-06-13 19:00:00
2025-06-13 20:00:00,Brooklyn,41,2025-06-13 20:00:00
2025-06-13 20:15:00,Brooklyn,50,2025-06-13 20:00:00
2025-06-13 20:30:00,Brooklyn,48,2025-06-13 20:00:00
2025-06-13 20:45:00,Brooklyn,42,2025-06-13 20:00:00
2025-06-13 21:00:00,Brooklyn,34,2025-06-13 21:00:00
2025-06-13 21:15:00,Brooklyn,40,2025-06-13 21:00:00
2025-06-13 21:30:00,Brooklyn,28,2025-06-13 21:00:00
2025-06-13 21:45:00,Brooklyn,37,2025-06-13 21:00:00
2025-06-13 22:00:00,Brooklyn,27,2025-06-13 22:00:00
2025-06-13 22:15:00,Brooklyn,27,2025-06-13 22:00:00
2025-06-13 22:30:00,Brooklyn,35,2025-06-13 22:00:00
2025-06-13 22:45:00,Brooklyn,29,2025-06-13 22:00:00
2025-06-13 23:00:00,Brooklyn,33,2025-06-13 23:00:00
2025-06-13 23:15:00,Brooklyn,31,2025-06-13 23:00:00
2025-06-13 23:30:00,Brooklyn,26,2025-06-13 23:00:00
2025-06-13 23:45:00,Brooklyn,18,2025-06-13 23:00:00
2025-06-14 00:00:00,Brooklyn,20,2025-06-14 00:00:00
2025-06-14 00:15:00,Brooklyn,14,2025-06-14 00:00:00
2025-06-14 00:30:00,Brooklyn,17,2025-06-14 00:00:00
2025-06-14 00:45:00,Brooklyn,16,2025-06-14 00:00:00
2025-06-14 01:00:00,Brooklyn,15,2025-06-14 01:00:00
2025-06-14 01:15:00,Brooklyn,14,2025-06-14 01:00:00
2025-06-14 01:30:00,Brooklyn,16,2025-06-14 01:00:00
2025-06-14 01:45:00,Brooklyn,15,2025-06-14 01:00:00
2025-06-14 02:00:00,Brooklyn,13,2025-06-14 02:00:00
2025-06-14 02:15:00,Brooklyn,17,2025-06-14 02:00:00
2025-06-14 02:30:00,Brooklyn,16,2025-06-14 02:00:00
2025-06-14 02:45:00,Brooklyn,15,2025-06-14 02:00:00
2025-06-14 03:00:00,Brooklyn,13,2025-06-14 03:00:00
2025-06-14 03:15:00,Brooklyn,11,2025-06-14 03:00:00
2025-06-14 03:30:00,Brooklyn,11,2025-06-14 03:00:00
2025-06-14 03:45:00,Brooklyn,11,2025-06-14 03:00:00
2025-06-14 04:00:00,Brooklyn,13,2025-06-14 04:00:00
2025-06-14 04:15:00,Brooklyn,10,2025-06-14 04:00:00
2025-06-14 04:30:00,Brooklyn,12,2025-06-14 04:00:00
2025-06-14 04:45:00,Brooklyn,15,2025-06-14 04:00:00
2025-06-14 05:00:00,Brooklyn,14,2025-06-14 05:00:00
2025-06-14 05:15:00,Brooklyn,17,2025-06-14 05:00:00
2025-06-14 05:30:00,Brooklyn,18,2025-06-14 05:00:00
2025-06-14 05:45:00,Brooklyn,22,2025-06-14 05:00:00
2025-06-14 06:00:00,Brooklyn,26,2025-06-14 06:00:00
2025-06-14 06:15:00,Brooklyn,31,2025-06-14 06:00:00
2025-06-14 06:30:00,Brooklyn,37,2025-06-14 06:00:00
2025-06-14 06:45:00,Brooklyn,36,2025-06-14 06:00:00
2025-06-14 07:00:00,Brooklyn,38,2025-06-14 07:00:00
2025-06-14 07:15:00,Brooklyn,39,2025-06-14 07:00:00
2025-06-14 07:30:00,Brooklyn,37,2025-06-14 07:00:00
2025-06-14 07:45:00,Brooklyn,35,2025-06-14 07:00:00
2025-06-14 08:00:00,Brooklyn,38,2025-06-14 08:00:00
2025-06-14 08:15:00,Brooklyn,37,2025-06-14 08:00:00
2025-06-14 08:30:00,Brooklyn,40,2025-06-14 08:00:00
2025-06-14 08:45:00,Brooklyn,38,2025-06-14 08:00:00
2025-06-14 09:00:00,Brooklyn,42,2025-06-14 09:00:00
2025-06-14 09:15:00,Brooklyn,47,2025-06-14 09:00:00
2025-06-14 09:30:00,Brooklyn,38,2025-06-14 09:00:00
2025-06-14 09:45:00,Brooklyn,37,2025-06-14 09:00:00
2025-06-14 10:00:00,Brooklyn,39,2025-06-14 10:00:00
2025-06-14 10:15:00,Brooklyn,35,2025-06-14 10:00:00
2025-06-14 10:30:00,Brooklyn,41,2025-06-14 10:00:00
2025-06-14 10:45:00,Brooklyn,40,2025-06-14 10:00:00
2025-06-14 11:00:00,Brooklyn,39,2025-06-14 11:00:00
2025-06-14 11:15:00,Brooklyn,41,2025-06-14 11:00:00
2025-06-14 11:30:00,Brooklyn,53,2025-06-14 11:00:00
2025-06-14 11:45:00,Brooklyn,49,2025-06-14 11:00:00
2025-06-14 12:00:00,Brooklyn,50,2025-06-14 12:00:00
2025-06-14 12:15:00,Brooklyn,43,2025-06-14 12:00:00
2025-06-14 12:30:00,Brooklyn,41,2025-06-14 12:00:00
2025-06-14 12:45:00,Brooklyn,42,2025-06-14 12:00:00
2025-06-14 13:00:00,Brooklyn,47,2025-06-14 13:00:00
2025-06-14 13:15:00,Brooklyn,43,2025-06-14 13:00:00
2025-06-14 13:30:00,Brooklyn,46,2025-06-14 13:00:00
2025-06-14 13:45:00,Brooklyn,45,2025-06-14 13:00:00
2025-06-14 14:00:00,Brooklyn,43,2025-06-14 14:00:00
2025-06-14 14:15:00,Brooklyn,45,2025-06-14 14:00:00
2025-06-14 14:30:00,Brooklyn,61,2025-06-14 14:00:00
2025-06-14 14:45:00,Brooklyn,52,2025-06-14 14:00:00
2025-06-14 15:00:00,Brooklyn,53,2025-06-14 15:00:00
2025-06-14 15:15:00,Brooklyn,49,2025-06-14 15:00:00
2025-06-14 15:30:00,Brooklyn,62,2025-06-14 15:00:00
2025-06-14 15:45:00,Brooklyn,53,2025-06-14 15:00:00
2025-06-14 16:00:00,Brooklyn,52,2025-06-14 16:00:00
2025-06-14 16:15:00,Brooklyn,50,2025-06-14 16:00:00
2025-06-14 16:30:00,Brooklyn,52,2025-06-14 16:00:00
2025-06-14 16:45:00,Brooklyn,54,2025-06-14 16:00:00
2025-06-14 17:00:00,Brooklyn,53,2025-06-14 17:00:00
2025-06-14 17:15:00,Brooklyn,56,2025-06-14 17:00:00
2025-06-14 17:30:00,Brooklyn,44,2025-06-14 17:00:00
2025-06-14 17:45:00,Brooklyn,42,2025-06-14 17:00:00
2025-06-14 18:00:00,Brooklyn,46,2025-06-14 18:00:00
2025-06-14 18:15:00,Brooklyn,42,2025-06-14 18:00:00
2025-06-14 18:30:00,Brooklyn,43,2025-06-14 18:00:00
2025-06-14 18:45:00,Brooklyn,37,2025-06-14 18:00:00
2025-06-14 19:00:00,Brooklyn,41,2025-06-14 19:00:00
2013-11-15 09:00:00,Manhattan,121,2013-11-15 09:00:00
2013-11-15 09:15:00,Manhattan,134,2013-11-15 09:00:00
2013-11-15 09:30:00,Manhattan,153,2013-11-15 09:00:00
2013-11-15 09:45:00,Manhattan,115,2013-11-15 09:00:00
2013-11-15 10:00:00,Manhattan,135,2013-11-15 10:00:00
2013-11-15 10:15:00,Manhattan,161,2013-11-15 10:00:00
2013-11-15 10:30:00,Manhattan,155,2013-11-15 10:00:00
2013-11-15 10:45:00,Manhattan,152,2013-11-15 10:00:00
2013-11-15 11:00:00,Manhattan,154,2013-11-15 11:00:00
2013-11-15 11:15:00,Manhattan,186,2013-11-15 11:00:00
2013-11-15 11:30:00,Manhattan,152,2013-11-15 11:00:00
2013-11-15 11:45:00,Manhattan,166,2013-11-15 11:00:00
2013-11-15 12:00:00,Manhattan,152,2013-11-15 12:00:00
2013-11-15 12:15:00,Manhattan,196,2013-11-15 12:00:00
2013-11-15 12:30:00,Manhattan,149,2013-11-15 12:00:00
2013-11-15 12:45:00,Manhattan,170,2013-11-15 12:00:00
2013-11-15 13:00:00,Manhattan,147,2013-11-15 13:00:00
2013-11-15 13:15:00,Manhattan,150,2013-11-15 13:00:00
2013-11-15 13:30:00,Manhattan,151,2013-11-15 13:00:00
2013-11-15 13:45:00,Manhattan,189,2013-11-15 13:00:00
2013-11-15 14:00:00,Manhattan,144,2013-11-15 14:00:00
2013-11-15 14:15:00,Manhattan,145,2013-11-15 14:00:00
2013-11-15 14:30:00,Manhattan,183,2013-11-15 14:00:00
2013-11-15 14:45:00,Manhattan,198,2013-11-15 14:00:00
2013-11-15 15:00:00,Manhattan,185,2013-11-15 15:00:00
2013-11-15 15:15:00,Manhattan,159,2013-11-15 15:00:00
2013-11-15 15:30:00,Manhattan,164,2013-11-15 15:00:00
2013-11-15 15:45:00,Manhattan,162,2013-11-15 15:00:00
2013-11-15 16:00:00,Manhattan,177,2013-11-15 16:00:00
2013-11-15 16:15:00,Manhattan,150,2013-11-15 16:00:00
2013-11-15 16:30:00,Manhattan,165,2013-11-15 16:00:00
2013-11-15 16:45:00,Manhattan,161,2013-11-15 16:00:00
2013-11-15 17:00:00,Manhattan,135,2013-11-15 17:00:00
2013-11-15 17:15:00,Manhattan,141,2013-11-15 17:00:00
2013-11-15 17:30:00,Manhattan,149,2013-11-15 17:00:00
2013-11-15 17:45:00,Manhattan,148,2013-11-15 17:00:00
2013-11-15 18:00:00,Manhattan,167,2013-11-15 18:00:00
2013-11-15 18:15:00,Manhattan,133,2013-11-15 18:00:00
2013-11-15 18:30:00,Manhattan,185,2013-11-15 18:00:00
2013-11-15 18:45:00,Manhattan,155,2013-11-15 18:00:00
2013-11-15 19:00:00,Manhattan,168,2013-11-15 19:00:00
2013-11-15 19:15:00,Manhattan,180,2013-11-15 19:00:00
2013-11-15 19:30:00,Manhattan,172,2013-11-15 19:00:00
2013-11-15 19:45:00,Manhattan,176,2013-11-15 19:00:00
2013-11-15 20:00:00,Manhattan,215,2013-11-15 20:00:00
2013-11-15 20:15:00,Manhattan,186,2013-11-15 20:00:00
2013-11-15 20:30:00,Manhattan,167,2013-11-15 20:00:00
2013-11-15 20:45:00,Manhattan,164,2013-11-15 20:00:00
2013-11-15 21:00:00,Manhattan,180,2013-11-15 21:00:00
2013-11-15 21:15:00,Manhattan,179,2013-11-15 21:00:00
2013-11-15 21:30:00,Manhattan,206,2013-11-15 21:00:00
2013-11-15 21:45:00,Manhattan,196,2013-11-15 21:00:00
2013-11-15 22:00:00,Manhattan,173,2013-11-15 22:00:00
2013-11-15 22:15:00,Manhattan,207,2013-11-15 22:00:00
2013-11-15 22:30:00,Manhattan,195,2013-11-15 22:00:00
2013-11-15 22:45:00,Manhattan,201,2013-11-15 22:00:00
2013-11-15 23:00:00,Manhattan,209,2013-11-15 23:00:00
2013-11-15 23:15:00,Manhattan,212,2013-11-15 23:00:00
2013-11-15 23:30:00,Manhattan,207,2013-11-15 23:00:00
2013-11-15 23:45:00,Manhattan,200,2013-11-15 23:00:00
2013-11-16 00:00:00,Manhattan,193,2013-11-16 00:00:00
2013-11-16 00:15:00,Manhattan,198,2013-11-16 00:00:00
2013-11-16 00:30:00,Manhattan,212,2013-11-16 00:00:00
2013-11-16 00:45:00,Manhattan,189,2013-11-16 00:00:00
2013-11-16 01:00:00,Manhattan,202,2013-11-16 01:00:00
2013-11-16 01:15:00,Manhattan,201,2013-11-16 01:00:00
2013-11-16 01:30:00,Manhattan,202,2013-11-16 01:00:00
2013-11-16 01:45:00,Manhattan,209,2013-11-16 01:00:00
2013-11-16 02:00:00,Manhattan,174,2013-11-16 02:00:00
2013-11-16 02:15:00,Manhattan,190,2013-11-16 02:00:00
2013-11-16 02:30:00,Manhattan,186,2013-11-16 02:00:00
2013-11-16 02:45:00,Manhattan,198,2013-11-16 02:00:00
2013-11-16 03:00:00,Manhattan,199,2013-11-16 03:00:00
2013-11-16 03:15:00,Manhattan,168,2013-11-16 03:00:00
2013-11-16 03:30:00,Manhattan,202,2013-11-16 03:00:00
2013-11-16 03:45:00,Manhattan,166,2013-11-16 03:00:00
2013-11-16 04:00:00,Manhattan,155,2013-11-16 04:00:00
2013-11-16 04:15:00,Manhattan,139,2013-11-16 04:00:00
2013-11-16 04:30:00,Manhattan,126,2013-11-16 04:00:00
2013-11-16 04:45:00,Manhattan,121,2013-11-16 04:00:00
2013-11-16 05:00:00,Manhattan,97,2013-11-16 05:00:00
2013-11-16 05:15:00,Manhattan,109,2013-11-16 05:00:00
2013-11-16 05:30:00,Manhattan,106,2013-11-16 05:00:00
2013-11-16 05:45:00,Manhattan,91,2013-11-16 05:00:00
2013-11-16 06:00:00,Manhattan,111,2013-11-16 06:00:00
2013-11-16 06:15:00,Manhattan,131,2013-11-16 06:00:00
2013-11-16 06:30:00,Manhattan,151,2013-11-16 06:00:00
2013-11-16 06:45:00,Manhattan,124,2013-11-16 06:00:00
2013-11-16 07:00:00,Manhattan,81,2013-11-16 07:00:00
2013-11-16 07:15:00,Manhattan,91,2013-11-16 07:00:00
2013-11-16 07:30:00,Manhattan,82,2013-11-16 07:00:00
2013-11-16 07:45:00,Manhattan,110,2013-11-16 07:00:00
2013-11-16 08:00:00,Manhattan,98,2013-11-16 08:00:00
2013-11-16 08:15:00,Manhattan,71,2013-11-16 08:00:00
2013-11-16 08:30:00,Manhattan,61,2013-11-16 08:00:00
2013-11-16 08:45:00,Manhattan,74,2013-11-16 08:00:00
2013-11-16 09:00:00,Manhattan,86,2013-11-16 09:00:00
2013-11-16 09:15:00,Manhattan,77,2013-11-16 09:00:00
2013-11-16 09:30:00,Manhattan,101,2013-11-16 09:00:00
2013-11-16 09:45:00,Manhattan,83,2013-11-16 09:00:00
2013-11-16 10:00:00,Manhattan,82,2013-11-16 10:00:00
2013-11-16 10:15:00,Manhattan,39,2013-11-16 10:00:00
2013-11-16 10:30:00,Manhattan,94,2013-11-16 10:00:00
2013-11-16 10:45:00,Manhattan,108,2013-11-16 10:00:00
2013-11-16 11:00:00,Manhattan,133,2013-11-16 11:00:00
2012-07-03 19:00:00,Brooklyn,389,2012-07-03 19:00:00
2012-07-03 19:15:00,Brooklyn,386,2012-07-03 19:00:00
2012-07-03 19:30:00,Brooklyn,348,2012-07-03 19:00:00
2012-07-03 19:45:00,Brooklyn,347,2012-07-03 19:00:00
2012-07-03 20:00:00,Brooklyn,367,2012-07-03 20:00:00
2012-07-03 20:15:00,Brooklyn,320,2012-07-03 20:00:00
2012-07-03 20:30:00,Brooklyn,361,2012-07-03 20:00:00
2012-07-03 20:45:00,Brooklyn,334,2012-07-03 20:00:00
2012-07-03 21:00:00,Brooklyn,379,2012-07-03 21:00:00
2012-07-03 21:15:00,Brooklyn,348,2012-07-03 21:00:00
2012-07-03 21:30:00,Brooklyn,395,2012-07-03 21:00:00
2012-07-03 21:45:00,Brooklyn,360,2012-07-03 21:00:00
2012-07-03 22:00:00,Brooklyn,368,2012-07-03 22:00:00
2012-07-03 22:15:00,Brooklyn,379,2012-07-03 22:00:00
2012-07-03 22:30:00,Brooklyn,376,2012-07-03 22:00:00
2012-07-03 22:45:00,Brooklyn,332,2012-07-03 22:00:00
2012-07-03 23:00:00,Brooklyn,304,2012-07-03 23:00:00
2012-07-03 23:15:00,Brooklyn,338,2012-07-03 23:00:00
2012-07-03 23:30:00,Brooklyn,307,2012-07-03 23:00:00
2012-07-03 23:45:00,Brooklyn,309,2012-07-03 23:00:00
2012-07-04 00:00:00,Brooklyn,340,2012-07-04 00:00:00
2012-07-04 00:15:00,Brooklyn,270,2012-07-04 00:00:00
2012-07-04 00:30:00,Brooklyn,235,2012-07-04 00:00:00
2012-07-04 00:45:00,Brooklyn,234,2012-07-04 00:00:00
2012-07-04 01:00:00,Brooklyn,215,2012-07-04 01:00:00
2012-07-04 01:15:00,Brooklyn,221,2012-07-04 01:00:00
2012-07-04 01:30:00,Brooklyn,176,2012-07-04 01:00:00
2012-07-04 01:45:00,Brooklyn,187,2012-07-04 01:00:00
2012-07-04 02:00:00,Brooklyn,156,2012-07-04 02:00:00
2012-07-04 02:15:00,Brooklyn,155,2012-07-04 02:00:00
2012-07-04 02:30:00,Brooklyn,141,2012-07-04 02:00:00
2012-07-04 02:45:00,Brooklyn,146,2012-07-04 02:00:00
2012-07-04 03:00:00,Brooklyn,110,2012-07-04 03:00:00
2012-07-04 03:15:00,Brooklyn,125,2012-07-04 03:00:00
2012-07-04 03:30:00,Brooklyn,125,2012-07-04 03:00:00
2012-07-04 03:45:00,Brooklyn,130,2012-07-04 03:00:00
2012-07-04 04:00:00,Brooklyn,133,2012-07-04 04:00:00
2012-07-04 04:15:00,Brooklyn,169,2012-07-04 04:00:00
2012-07-04 04:30:00,Brooklyn,171,2012-07-04 04:00:00
2012-04-03 11:15:00,Brooklyn,238,2012-04-03 11:00:00
2012-04-03 11:30:00,Brooklyn,248,2012-04-03 11:00:00
2012-04-03 11:45:00,Brooklyn,219,2012-04-03 11:00:00
2012-04-03 12:00:00,Brooklyn,214,2012-04-03 12:00:00
2012-04-03 12:15:00,Brooklyn,241,2012-04-03 12:00:00
2012-04-03 12:30:00,Brooklyn,248,2012-04-03 12:00:00
2012-04-03 12:45:00,Brooklyn,217,2012-04-03 12:00:00
2012-04-03 13:00:00,Brooklyn,244,2012-04-03 13:00:00
2012-04-03 13:15:00,Brooklyn,243,2012-04-03 13:00:00
2012-04-03 13:30:00,Brooklyn,259,2012-04-03 13:00:00
2012-04-03 13:45:00,Brooklyn,277,2012-04-03 13:00:00
2012-04-03 14:00:00,Brooklyn,306,2012-04-03 14:00:00
2012-04-03 14:15:00,Brooklyn,280,2012-04-03 14:00:00
2012-04-03 14:30:00,Brooklyn,328,2012-04-03 14:00:00
2012-04-03 14:45:00,Brooklyn,306,2012-04-03 14:00:00
2012-04-03 15:00:00,Brooklyn,318,2012-04-03 15:00:00
