requestid,boro,yr,m,d,hh,mm,vol,segmentid,wktgeom,street,fromst,tost,direction
34474,Queens,2022,2,12,17,0,39,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,17,15,41,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,17,30,41,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,17,45,27,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,18,0,44,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,18,15,37,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,18,30,26,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,18,45,32,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,19,0,34,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,19,15,40,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,19,30,49,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,19,45,32,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,20,0,20,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,20,15,26,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,20,30,26,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,20,45,27,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,21,0,28,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,21,15,22,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,21,30,19,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,21,45,14,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,22,0,20,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,22,15,20,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,22,30,20,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,22,45,17,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,23,0,17,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,23,15,12,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,23,30,17,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
34474,Queens,2022,2,12,23,45,17,138541,POINT (1020219.1153209634 219414.53589356926),23 AVENUE,101 Street,100 Street,WB
7302,Manhattan,2010,5,20,0,0,143,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,0,15,160,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,0,30,155,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,0,45,137,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,1,0,115,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,1,15,76,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,1,30,102,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,1,45,69,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
7302,Manhattan,2010,5,20,2,0,65,138570,POINT (987283.4 207568.9),N/B UNION SQUARE EAST @ E 17 ST,E 17 ST/PARK AV S,E 16 ST,NB
